ts,gen,idx,cost,params
1771102876,1,1,0.005628210503334836,[0.21646444503192697, 0.20444685088076092, 0.04615732121695641]
1771102876,1,2,0.003143699703444229,[0.14668932117360448, 0.2730163520300111, 0.0]
1771102876,1,3,0.006347375616743721,[0.24185158875927484, 0.30435069654996605, 0.00836959963050607]
1771102876,1,4,0.0021361556193515577,[0.1922020839687245, 0.23750202033050083, 0.014485313641255111]
1771102876,1,5,0.0018821824251615581,[0.1813494474409002, 0.3103689729315851, 0.02916625624766031]
1771102876,1,6,0.011247643201713087,[0.20175585447902789, 0.35889941573537204, 0.09858376507404029]
1771102892,1,1,0.007334561151210533,[0.2567157988404952, 0.2728090390058022, 0.08296520327008786]
1771102892,1,2,0.035821295725407556,[0.16958097560674398, 0.08674406291382566, 0.0911519358073787]
1771102892,1,3,0.03633738988023715,[0.0, 0.3029477978372174, 0.09840255141765233]
1771102892,1,4,0.0025127859350799796,[0.14990400405481374, 0.258998679722927, 0.083548513788583]
1771102892,1,5,0.00864775979925682,[0.1199289616101488, 0.27299709304822434, 0.11592423830597073]
1771102892,1,6,0.0009735864942623511,[0.1739663050708108, 0.2919851330224728, 0.06630340221063302]
1771102892,2,1,0.005041886716349362,[0.16218194319537202, 0.33826335711609357, 0.03696771244930232]
1771102892,2,2,0.008097520973992816,[0.14479590036672127, 0.2685449726458584, 0.12780142050956433]
1771102892,2,3,0.012213985355467439,[0.17396385944112894, 0.3527201001434573, 0.11804064207602089]
1771102892,2,4,0.001821949090561493,[0.18602858094314095, 0.2680413079090189, 0.08721100363253899]
1771102892,2,5,0.01938674635049695,[0.04769290065440179, 0.2654680725552479, 0.0881397664213247]
1771102892,2,6,0.009808617935090292,[0.10639976999677321, 0.282189806996115, 0.11013856525868429]
1771102892,3,1,0.012019433410475542,[0.10150977033392455, 0.2833239114571034, 0.12037367339413371]
1771102892,3,2,0.00108852022509821,[0.19569554026462962, 0.26044036640420865, 0.0175995684994959]
1771102892,3,3,0.0016251161389169901,[0.14103151800608432, 0.27538683767395844, 0.05380656175140334]
1771102892,3,4,0.003839028861190309,[0.16162857894600938, 0.328151556569335, 0.05595062638440078]
1771102892,3,5,0.0009096470004578407,[0.18504487289267108, 0.2823100174506136, 0.07206768790126379]
1771102892,3,6,0.0033868892301690207,[0.164832507882329, 0.324076571145578, 0.06024994643159949]
1771104853,1,1,0.0419188004191484,[0.34645230016543427, 0.3777044035736561, 0.09610962374766224]
1771104853,1,2,0.012102099266919766,[0.07679522137894162, 0.23727327119703248, 0.06448933448209837]
1771104853,1,3,0.031798798027326915,[0.1804575376905249, 0.4481289540570388, 0.03671360071357686]
1771104853,1,4,0.0018604715461137905,[0.14667975080852425, 0.29283407310987625, 0.06012738064387142]
1771104853,1,5,0.01420121980572761,[0.29110694986110763, 0.3129441788349223, 0.04149814299504653]
