ts,iter,cand,mu,sigma,ei,cost,params
1771102740,1,1,0.0,0.001,0.0005399887732321799,0.00021666993769549897,[0.17243412256410792, 0.26391194573158294, 0.05606178247595597]
1771102740,2,1,0.0,0.001,0.0005399887732321799,0.0013664337197731172,[0.2067706731731671, 0.291747435292699, 0.05829713637662114]
1771102740,3,1,0.0,0.001,0.0005399887732321799,0.0010699485988879813,[0.19895558667140223, 0.29317769927317433, 0.058169228877699534]
1771102740,4,1,4.389046804101132e-05,0.001,0.00051398145622567,4.3890468055417376e-05,[0.1803774767943228, 0.27060356337979113, 0.05158662968229886]
1771102740,5,1,9.972692400627738e-06,1e-06,3.391777565478964e-05,9.972714584921975e-06,[0.1810474233087362, 0.2716293918790054, 0.047494133336826526]
1771102740,6,1,2.5838507508933566e-05,1e-06,1.805196054648381e-05,2.583850748802589e-05,[0.17920660953269693, 0.2710648279984523, 0.04990664655219129]
1771104867,1,1,0.0,0.001,0.0011303427608831671,0.0021239686550207585,[0.21328079687996915, 0.3001454970970364, 0.05537334173868604]
1771104867,2,1,3.063756344554502e-05,0.001,0.0011042746769263263,3.063756313865963e-05,[0.1762483171275863, 0.270175785016377, 0.04906589945664111]
1771104867,3,1,2.75708812291775e-06,1e-06,2.788047501574188e-05,2.7570887417591613e-06,[0.18160974997862314, 0.26972549599386975, 0.045300734598442645]
1771104867,4,1,1.5716958878896677e-05,1e-06,1.4920604259762953e-05,1.571695905510924e-05,[0.17981778917324245, 0.2730629044164214, 0.04248954689237421]
1771104867,5,1,7.83457333419172e-06,1e-06,2.280298980446791e-05,7.834573363143701e-06,[0.18046073567934523, 0.26856356732230485, 0.0473577440826713]
1771104867,6,1,8.24494206273568e-06,1e-06,2.239262107592395e-05,8.244942018410842e-06,[0.1776971045633045, 0.2703500029861077, 0.046679021302954066]
1771104867,7,1,1.0770856675094802e-06,1e-06,2.956047747115015e-05,1.0770856650176928e-06,[0.18083164242729, 0.270576883461438, 0.04477051795262314]
1771104867,8,1,2.8170910802755803e-05,1e-06,2.4688735728744963e-06,2.8170910774038916e-05,[0.1799290191688922, 0.27193331979509766, 0.04994248389633571]
1771104867,9,1,4.238351476010781e-06,1e-06,2.639921166264885e-05,4.238351478567493e-06,[0.18133451491958302, 0.26960526841680044, 0.046517105265036884]
1771104867,10,1,1.7015630060096543e-05,1e-06,1.3621933078563088e-05,1.7015630133917395e-05,[0.17828279263787314, 0.26631196938812823, 0.04431790087577299]
1771104867,11,1,8.08433020189599e-06,1e-06,2.255323293676364e-05,8.084330153227115e-06,[0.1781149363585331, 0.2717910932389623, 0.04615015226391563]
1771104867,12,1,4.6577678175421106e-06,1e-06,2.597979532111752e-05,4.657767822245764e-06,[0.17990636458812068, 0.2720664833432355, 0.044384657149210166]
1771104867,13,1,2.3698864288791525e-05,1e-06,6.938698849868379e-06,2.3698864298312382e-05,[0.17929570626566899, 0.26526256782113283, 0.04587153369684032]
1771104867,14,1,2.639674309518709e-05,1e-06,4.240822436031793e-06,2.639674309991937e-05,[0.1774969795061779, 0.2655624172212245, 0.04566294086383374]
1771104867,15,1,1.107835238054345e-05,1e-06,1.955921075811618e-05,1.1078352356632739e-05,[0.17868619842054673, 0.2669519979415715, 0.044751079895801515]
1771104867,16,1,1.082592853532665e-06,1e-06,2.9554970285126966e-05,1.0825928588334393e-06,[0.18026046478643895, 0.27080348524471504, 0.044392412627366235]
1771104867,17,1,1.6202902756039077e-05,1e-06,1.4434660382620554e-05,1.6202902753011164e-05,[0.1807357328125135, 0.2739427195309265, 0.04534141277371067]
1771104867,18,1,9.696355895457212e-06,1e-06,2.094120724320242e-05,9.696355861140411e-06,[0.17792124014931066, 0.26973868993609124, 0.047303655875950736]
1771104867,19,1,2.3034897621715357e-05,1e-06,7.602665516944276e-06,2.30348976132722e-05,[0.17774525433051627, 0.2730152920045837, 0.04202358710755543]
1771104867,20,1,5.271334684985073e-05,1e-06,5.974815301835235e-113,5.2713346916709466e-05,[0.18241451616473045, 0.2761220746810354, 0.048066538799166024]
